id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kepemilikan,jumlah_faskes,satuan,tahun,jenis_rumah_sakit
593,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUMN,0,UNIT,2022,Rumah Sakit Khusus
594,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SWASTA,0,UNIT,2022,Rumah Sakit Khusus
595,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
596,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
597,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
598,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
599,32,JAWA BARAT,3205,KABUPATEN GARUT,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
600,32,JAWA BARAT,3205,KABUPATEN GARUT,BUMN,0,UNIT,2022,Rumah Sakit Khusus
601,32,JAWA BARAT,3205,KABUPATEN GARUT,SWASTA,0,UNIT,2022,Rumah Sakit Khusus
602,32,JAWA BARAT,3205,KABUPATEN GARUT,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
603,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
604,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
605,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
606,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
607,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUMN,0,UNIT,2022,Rumah Sakit Khusus
608,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SWASTA,1,UNIT,2022,Rumah Sakit Khusus
609,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
610,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
611,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
612,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
613,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
614,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUMN,0,UNIT,2022,Rumah Sakit Khusus
615,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SWASTA,1,UNIT,2022,Rumah Sakit Khusus
616,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
617,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
618,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
619,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
620,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
621,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUMN,0,UNIT,2022,Rumah Sakit Khusus
622,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SWASTA,1,UNIT,2022,Rumah Sakit Khusus
623,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
624,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
625,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.PROV,1,UNIT,2022,Rumah Sakit Khusus
626,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
627,32,JAWA BARAT,3209,KABUPATEN CIREBON,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
628,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUMN,0,UNIT,2022,Rumah Sakit Khusus
629,32,JAWA BARAT,3209,KABUPATEN CIREBON,SWASTA,1,UNIT,2022,Rumah Sakit Khusus
630,32,JAWA BARAT,3209,KABUPATEN CIREBON,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
631,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
632,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
633,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
634,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
635,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUMN,0,UNIT,2022,Rumah Sakit Khusus
636,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SWASTA,1,UNIT,2022,Rumah Sakit Khusus
637,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ORGANISASI KEMASYARAKATAN,1,UNIT,2022,Rumah Sakit Khusus
638,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
639,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
640,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
641,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
642,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUMN,0,UNIT,2022,Rumah Sakit Khusus
643,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SWASTA,0,UNIT,2022,Rumah Sakit Khusus
644,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
645,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
646,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
647,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
648,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
649,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUMN,0,UNIT,2022,Rumah Sakit Khusus
650,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SWASTA,1,UNIT,2022,Rumah Sakit Khusus
651,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
652,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
653,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
654,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
655,32,JAWA BARAT,3213,KABUPATEN SUBANG,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
656,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUMN,0,UNIT,2022,Rumah Sakit Khusus
657,32,JAWA BARAT,3213,KABUPATEN SUBANG,SWASTA,1,UNIT,2022,Rumah Sakit Khusus
658,32,JAWA BARAT,3213,KABUPATEN SUBANG,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
659,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
660,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
661,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
662,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
663,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUMN,0,UNIT,2022,Rumah Sakit Khusus
664,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SWASTA,2,UNIT,2022,Rumah Sakit Khusus
665,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
666,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
667,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
668,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEM.KAB/KOTA,1,UNIT,2022,Rumah Sakit Khusus
669,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
670,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUMN,0,UNIT,2022,Rumah Sakit Khusus
671,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SWASTA,2,UNIT,2022,Rumah Sakit Khusus
672,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
673,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
674,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
675,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
676,32,JAWA BARAT,3216,KABUPATEN BEKASI,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
677,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUMN,0,UNIT,2022,Rumah Sakit Khusus
678,32,JAWA BARAT,3216,KABUPATEN BEKASI,SWASTA,4,UNIT,2022,Rumah Sakit Khusus
679,32,JAWA BARAT,3216,KABUPATEN BEKASI,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
680,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
681,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEM.PROV,1,UNIT,2022,Rumah Sakit Khusus
682,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
683,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
684,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUMN,0,UNIT,2022,Rumah Sakit Khusus
685,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SWASTA,2,UNIT,2022,Rumah Sakit Khusus
686,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
687,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
688,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
689,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
690,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
691,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUMN,0,UNIT,2022,Rumah Sakit Khusus
692,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SWASTA,0,UNIT,2022,Rumah Sakit Khusus
693,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
694,32,JAWA BARAT,3271,KOTA BOGOR,KEMENKES,1,UNIT,2022,Rumah Sakit Khusus
695,32,JAWA BARAT,3271,KOTA BOGOR,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
696,32,JAWA BARAT,3271,KOTA BOGOR,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
697,32,JAWA BARAT,3271,KOTA BOGOR,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
698,32,JAWA BARAT,3271,KOTA BOGOR,BUMN,0,UNIT,2022,Rumah Sakit Khusus
699,32,JAWA BARAT,3271,KOTA BOGOR,SWASTA,4,UNIT,2022,Rumah Sakit Khusus
700,32,JAWA BARAT,3271,KOTA BOGOR,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
701,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
702,32,JAWA BARAT,3272,KOTA SUKABUMI,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
703,32,JAWA BARAT,3272,KOTA SUKABUMI,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
704,32,JAWA BARAT,3272,KOTA SUKABUMI,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
705,32,JAWA BARAT,3272,KOTA SUKABUMI,BUMN,0,UNIT,2022,Rumah Sakit Khusus
706,32,JAWA BARAT,3272,KOTA SUKABUMI,SWASTA,0,UNIT,2022,Rumah Sakit Khusus
707,32,JAWA BARAT,3272,KOTA SUKABUMI,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
708,32,JAWA BARAT,3273,KOTA BANDUNG,KEMENKES,3,UNIT,2022,Rumah Sakit Khusus
709,32,JAWA BARAT,3273,KOTA BANDUNG,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
710,32,JAWA BARAT,3273,KOTA BANDUNG,PEM.KAB/KOTA,1,UNIT,2022,Rumah Sakit Khusus
711,32,JAWA BARAT,3273,KOTA BANDUNG,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
712,32,JAWA BARAT,3273,KOTA BANDUNG,BUMN,0,UNIT,2022,Rumah Sakit Khusus
713,32,JAWA BARAT,3273,KOTA BANDUNG,SWASTA,10,UNIT,2022,Rumah Sakit Khusus
714,32,JAWA BARAT,3273,KOTA BANDUNG,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
715,32,JAWA BARAT,3274,KOTA CIREBON,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
716,32,JAWA BARAT,3274,KOTA CIREBON,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
717,32,JAWA BARAT,3274,KOTA CIREBON,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
718,32,JAWA BARAT,3274,KOTA CIREBON,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
719,32,JAWA BARAT,3274,KOTA CIREBON,BUMN,0,UNIT,2022,Rumah Sakit Khusus
720,32,JAWA BARAT,3274,KOTA CIREBON,SWASTA,1,UNIT,2022,Rumah Sakit Khusus
721,32,JAWA BARAT,3274,KOTA CIREBON,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
722,32,JAWA BARAT,3275,KOTA BEKASI,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
723,32,JAWA BARAT,3275,KOTA BEKASI,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
724,32,JAWA BARAT,3275,KOTA BEKASI,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
725,32,JAWA BARAT,3275,KOTA BEKASI,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
726,32,JAWA BARAT,3275,KOTA BEKASI,BUMN,0,UNIT,2022,Rumah Sakit Khusus
727,32,JAWA BARAT,3275,KOTA BEKASI,SWASTA,3,UNIT,2022,Rumah Sakit Khusus
728,32,JAWA BARAT,3275,KOTA BEKASI,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
729,32,JAWA BARAT,3276,KOTA DEPOK,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
730,32,JAWA BARAT,3276,KOTA DEPOK,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
731,32,JAWA BARAT,3276,KOTA DEPOK,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
732,32,JAWA BARAT,3276,KOTA DEPOK,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
733,32,JAWA BARAT,3276,KOTA DEPOK,BUMN,0,UNIT,2022,Rumah Sakit Khusus
734,32,JAWA BARAT,3276,KOTA DEPOK,SWASTA,3,UNIT,2022,Rumah Sakit Khusus
735,32,JAWA BARAT,3276,KOTA DEPOK,ORGANISASI KEMASYARAKATAN,1,UNIT,2022,Rumah Sakit Khusus
736,32,JAWA BARAT,3277,KOTA CIMAHI,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
737,32,JAWA BARAT,3277,KOTA CIMAHI,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
738,32,JAWA BARAT,3277,KOTA CIMAHI,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
739,32,JAWA BARAT,3277,KOTA CIMAHI,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
740,32,JAWA BARAT,3277,KOTA CIMAHI,BUMN,0,UNIT,2022,Rumah Sakit Khusus
741,32,JAWA BARAT,3277,KOTA CIMAHI,SWASTA,1,UNIT,2022,Rumah Sakit Khusus
742,32,JAWA BARAT,3277,KOTA CIMAHI,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
743,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
744,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
745,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
746,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
747,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUMN,0,UNIT,2022,Rumah Sakit Khusus
748,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SWASTA,1,UNIT,2022,Rumah Sakit Khusus
749,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ORGANISASI KEMASYARAKATAN,5,UNIT,2022,Rumah Sakit Khusus
750,32,JAWA BARAT,3279,KOTA BANJAR,KEMENKES,0,UNIT,2022,Rumah Sakit Khusus
751,32,JAWA BARAT,3279,KOTA BANJAR,PEM.PROV,0,UNIT,2022,Rumah Sakit Khusus
752,32,JAWA BARAT,3279,KOTA BANJAR,PEM.KAB/KOTA,0,UNIT,2022,Rumah Sakit Khusus
753,32,JAWA BARAT,3279,KOTA BANJAR,TNI/POLRI,0,UNIT,2022,Rumah Sakit Khusus
754,32,JAWA BARAT,3279,KOTA BANJAR,BUMN,0,UNIT,2022,Rumah Sakit Khusus
755,32,JAWA BARAT,3279,KOTA BANJAR,SWASTA,0,UNIT,2022,Rumah Sakit Khusus
756,32,JAWA BARAT,3279,KOTA BANJAR,ORGANISASI KEMASYARAKATAN,0,UNIT,2022,Rumah Sakit Khusus
757,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMENKES,1,UNIT,2023,Rumah Sakit Khusus
758,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEM.PROV,0,UNIT,2023,Rumah Sakit Khusus
759,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEM.KAB/KOTA,0,UNIT,2023,Rumah Sakit Khusus
760,32,JAWA BARAT,3201,KABUPATEN BOGOR,TNI/POLRI,0,UNIT,2023,Rumah Sakit Khusus
761,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUMN,0,UNIT,2023,Rumah Sakit Khusus
762,32,JAWA BARAT,3201,KABUPATEN BOGOR,SWASTA,3,UNIT,2023,Rumah Sakit Khusus
763,32,JAWA BARAT,3201,KABUPATEN BOGOR,ORGANISASI KEMASYARAKATAN,0,UNIT,2023,Rumah Sakit Khusus
764,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMENKES,0,UNIT,2023,Rumah Sakit Khusus
765,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEM.PROV,0,UNIT,2023,Rumah Sakit Khusus
766,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEM.KAB/KOTA,0,UNIT,2023,Rumah Sakit Khusus
767,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TNI/POLRI,0,UNIT,2023,Rumah Sakit Khusus
768,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUMN,0,UNIT,2023,Rumah Sakit Khusus
769,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SWASTA,0,UNIT,2023,Rumah Sakit Khusus
770,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ORGANISASI KEMASYARAKATAN,0,UNIT,2023,Rumah Sakit Khusus
771,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMENKES,0,UNIT,2023,Rumah Sakit Khusus
772,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEM.PROV,0,UNIT,2023,Rumah Sakit Khusus
773,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEM.KAB/KOTA,0,UNIT,2023,Rumah Sakit Khusus
774,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TNI/POLRI,0,UNIT,2023,Rumah Sakit Khusus
775,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUMN,0,UNIT,2023,Rumah Sakit Khusus
776,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SWASTA,0,UNIT,2023,Rumah Sakit Khusus
777,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ORGANISASI KEMASYARAKATAN,0,UNIT,2023,Rumah Sakit Khusus
778,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMENKES,0,UNIT,2023,Rumah Sakit Khusus
779,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEM.PROV,0,UNIT,2023,Rumah Sakit Khusus
780,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEM.KAB/KOTA,0,UNIT,2023,Rumah Sakit Khusus
781,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TNI/POLRI,0,UNIT,2023,Rumah Sakit Khusus
782,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUMN,0,UNIT,2023,Rumah Sakit Khusus
783,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SWASTA,0,UNIT,2023,Rumah Sakit Khusus
784,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ORGANISASI KEMASYARAKATAN,0,UNIT,2023,Rumah Sakit Khusus
785,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMENKES,0,UNIT,2023,Rumah Sakit Khusus
786,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.PROV,0,UNIT,2023,Rumah Sakit Khusus
787,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.KAB/KOTA,0,UNIT,2023,Rumah Sakit Khusus
788,32,JAWA BARAT,3205,KABUPATEN GARUT,TNI/POLRI,0,UNIT,2023,Rumah Sakit Khusus
789,32,JAWA BARAT,3205,KABUPATEN GARUT,BUMN,0,UNIT,2023,Rumah Sakit Khusus
790,32,JAWA BARAT,3205,KABUPATEN GARUT,SWASTA,0,UNIT,2023,Rumah Sakit Khusus
791,32,JAWA BARAT,3205,KABUPATEN GARUT,ORGANISASI KEMASYARAKATAN,0,UNIT,2023,Rumah Sakit Khusus
792,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMENKES,0,UNIT,2023,Rumah Sakit Khusus
793,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.PROV,0,UNIT,2023,Rumah Sakit Khusus
794,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.KAB/KOTA,0,UNIT,2023,Rumah Sakit Khusus
795,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TNI/POLRI,0,UNIT,2023,Rumah Sakit Khusus
796,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUMN,0,UNIT,2023,Rumah Sakit Khusus
797,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SWASTA,1,UNIT,2023,Rumah Sakit Khusus
798,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ORGANISASI KEMASYARAKATAN,0,UNIT,2023,Rumah Sakit Khusus
799,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMENKES,0,UNIT,2023,Rumah Sakit Khusus
800,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.PROV,0,UNIT,2023,Rumah Sakit Khusus
801,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.KAB/KOTA,0,UNIT,2023,Rumah Sakit Khusus
802,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TNI/POLRI,0,UNIT,2023,Rumah Sakit Khusus
803,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUMN,0,UNIT,2023,Rumah Sakit Khusus
804,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SWASTA,1,UNIT,2023,Rumah Sakit Khusus
805,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ORGANISASI KEMASYARAKATAN,0,UNIT,2023,Rumah Sakit Khusus
806,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMENKES,0,UNIT,2023,Rumah Sakit Khusus
807,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.PROV,0,UNIT,2023,Rumah Sakit Khusus
808,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.KAB/KOTA,0,UNIT,2023,Rumah Sakit Khusus
809,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TNI/POLRI,0,UNIT,2023,Rumah Sakit Khusus
810,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUMN,0,UNIT,2023,Rumah Sakit Khusus
811,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SWASTA,1,UNIT,2023,Rumah Sakit Khusus
812,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ORGANISASI KEMASYARAKATAN,0,UNIT,2023,Rumah Sakit Khusus
813,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMENKES,0,UNIT,2023,Rumah Sakit Khusus
814,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.PROV,1,UNIT,2023,Rumah Sakit Khusus
815,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.KAB/KOTA,0,UNIT,2023,Rumah Sakit Khusus
816,32,JAWA BARAT,3209,KABUPATEN CIREBON,TNI/POLRI,0,UNIT,2023,Rumah Sakit Khusus
